Customer Number,Shipper,Location,Effective Date,Label Type,Product,Weight,Zone,Cost,Rate Type
,PTMT,,Delete,,USPS_GA_Over1lb,832,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,832,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,832,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,832,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,832,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,848,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,848,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,848,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,848,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,848,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,848,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,848,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,848,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,848,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,848,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,848,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,848,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,848,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,848,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,864,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,864,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,864,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,864,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,864,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,864,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,864,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,864,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,864,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,864,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,864,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,864,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,864,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,864,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,880,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,880,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,880,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,880,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,880,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,880,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,880,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,880,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,880,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,880,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,880,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,880,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,880,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,880,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,896,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,896,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,896,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,896,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,896,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,896,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,896,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,896,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,896,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,896,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,896,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,896,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,896,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,896,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,912,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,912,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,912,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,912,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,912,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,912,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,912,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,912,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,912,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,912,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,912,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,912,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,912,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,912,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,928,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,928,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,928,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,928,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,928,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,928,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,928,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,928,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,928,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,928,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,928,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,928,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,928,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,928,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,944,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,944,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,944,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,944,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,944,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,944,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,944,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,944,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,944,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,944,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,944,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,944,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,944,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,944,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,960,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,960,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,960,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,960,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,960,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,960,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,960,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,960,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,960,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,960,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,960,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,960,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,960,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,960,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,976,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,976,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,976,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,976,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,976,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,976,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,976,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,976,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,976,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,976,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,976,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,976,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,976,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,976,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,992,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,992,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,992,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,992,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,992,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,992,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,992,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,992,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,992,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,992,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,992,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,992,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,992,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,992,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1008,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1008,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1008,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1008,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1008,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1008,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1008,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1008,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1008,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1008,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1008,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1008,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1008,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1008,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1024,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1024,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1024,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1024,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1024,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1024,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1024,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1024,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1024,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1024,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1024,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1024,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1024,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1024,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1040,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1040,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1040,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1040,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1040,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1040,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1040,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1040,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1040,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1040,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1040,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1040,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1040,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1040,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1056,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1056,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1056,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1056,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1056,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1056,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1056,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1056,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1056,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1056,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1056,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1056,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1056,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1056,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1072,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1072,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1072,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1072,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1072,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1072,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1072,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1072,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1072,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1072,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1072,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1072,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1072,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1072,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1088,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1088,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1088,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1088,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1088,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1088,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1088,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1088,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1088,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1088,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1088,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1088,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1088,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1088,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1104,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1104,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1104,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1104,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1104,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1104,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1104,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1104,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1104,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1104,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1104,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1104,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1104,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1104,M,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1120,1,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1120,2,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1120,3,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1120,4,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1120,5,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1120,6,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1120,7,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1120,8,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1120,9,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1120,10,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1120,11,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1120,12,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1120,13,,R
,PTMT,,Delete,,USPS_GA_Over1lb,1120,M,,R
,USPS,,Delete,,USPS_Under_1LB,1,1,,R
,USPS,,Delete,,USPS_Under_1LB,1,2,,R
,USPS,,Delete,,USPS_Under_1LB,1,3,,R
,USPS,,Delete,,USPS_Under_1LB,1,4,,R
,USPS,,Delete,,USPS_Under_1LB,1,5,,R
,USPS,,Delete,,USPS_Under_1LB,1,6,,R
,USPS,,Delete,,USPS_Under_1LB,1,7,,R
,USPS,,Delete,,USPS_Under_1LB,1,8,,R
,USPS,,Delete,,USPS_Under_1LB,1,9,,R
,USPS,,Delete,,USPS_Under_1LB,1,10,,R
,USPS,,Delete,,USPS_Under_1LB,1,11,,R
,USPS,,Delete,,USPS_Under_1LB,1,12,,R
,USPS,,Delete,,USPS_Under_1LB,1,13,,R
,USPS,,Delete,,USPS_Under_1LB,1,M,,R
,USPS,,Delete,,USPS_Under_1LB,2,1,,R
,USPS,,Delete,,USPS_Under_1LB,2,2,,R
,USPS,,Delete,,USPS_Under_1LB,2,3,,R
,USPS,,Delete,,USPS_Under_1LB,2,4,,R
,USPS,,Delete,,USPS_Under_1LB,2,5,,R
,USPS,,Delete,,USPS_Under_1LB,2,6,,R
,USPS,,Delete,,USPS_Under_1LB,2,7,,R
,USPS,,Delete,,USPS_Under_1LB,2,8,,R
,USPS,,Delete,,USPS_Under_1LB,2,9,,R
,USPS,,Delete,,USPS_Under_1LB,2,10,,R
,USPS,,Delete,,USPS_Under_1LB,2,11,,R
,USPS,,Delete,,USPS_Under_1LB,2,12,,R
,USPS,,Delete,,USPS_Under_1LB,2,13,,R
,USPS,,Delete,,USPS_Under_1LB,2,M,,R
,USPS,,Delete,,USPS_Under_1LB,3,1,,R
,USPS,,Delete,,USPS_Under_1LB,3,2,,R
,USPS,,Delete,,USPS_Under_1LB,3,3,,R
,USPS,,Delete,,USPS_Under_1LB,3,4,,R
,USPS,,Delete,,USPS_Under_1LB,3,5,,R
,USPS,,Delete,,USPS_Under_1LB,3,6,,R
,USPS,,Delete,,USPS_Under_1LB,3,7,,R
,USPS,,Delete,,USPS_Under_1LB,3,8,,R
,USPS,,Delete,,USPS_Under_1LB,3,9,,R
,USPS,,Delete,,USPS_Under_1LB,3,10,,R
,USPS,,Delete,,USPS_Under_1LB,3,11,,R
,USPS,,Delete,,USPS_Under_1LB,3,12,,R
,USPS,,Delete,,USPS_Under_1LB,3,13,,R
,USPS,,Delete,,USPS_Under_1LB,3,M,,R
,USPS,,Delete,,USPS_Under_1LB,4,1,,R
,USPS,,Delete,,USPS_Under_1LB,4,2,,R
,USPS,,Delete,,USPS_Under_1LB,4,3,,R
,USPS,,Delete,,USPS_Under_1LB,4,4,,R
,USPS,,Delete,,USPS_Under_1LB,4,5,,R
,USPS,,Delete,,USPS_Under_1LB,4,6,,R
,USPS,,Delete,,USPS_Under_1LB,4,7,,R
,USPS,,Delete,,USPS_Under_1LB,4,8,,R
,USPS,,Delete,,USPS_Under_1LB,4,9,,R
,USPS,,Delete,,USPS_Under_1LB,4,10,,R
,USPS,,Delete,,USPS_Under_1LB,4,11,,R
,USPS,,Delete,,USPS_Under_1LB,4,12,,R
,USPS,,Delete,,USPS_Under_1LB,4,13,,R
,USPS,,Delete,,USPS_Under_1LB,4,M,,R
,USPS,,Delete,,USPS_Under_1LB,5,1,,R
,USPS,,Delete,,USPS_Under_1LB,5,2,,R
,USPS,,Delete,,USPS_Under_1LB,5,3,,R
,USPS,,Delete,,USPS_Under_1LB,5,4,,R
,USPS,,Delete,,USPS_Under_1LB,5,5,,R
,USPS,,Delete,,USPS_Under_1LB,5,6,,R
,USPS,,Delete,,USPS_Under_1LB,5,7,,R
,USPS,,Delete,,USPS_Under_1LB,5,8,,R
,USPS,,Delete,,USPS_Under_1LB,5,9,,R
,USPS,,Delete,,USPS_Under_1LB,5,10,,R
,USPS,,Delete,,USPS_Under_1LB,5,11,,R
,USPS,,Delete,,USPS_Under_1LB,5,12,,R
,USPS,,Delete,,USPS_Under_1LB,5,13,,R
,USPS,,Delete,,USPS_Under_1LB,5,M,,R
,USPS,,Delete,,USPS_Under_1LB,6,1,,R
,USPS,,Delete,,USPS_Under_1LB,6,2,,R
,USPS,,Delete,,USPS_Under_1LB,6,3,,R
,USPS,,Delete,,USPS_Under_1LB,6,4,,R
,USPS,,Delete,,USPS_Under_1LB,6,5,,R
,USPS,,Delete,,USPS_Under_1LB,6,6,,R
,USPS,,Delete,,USPS_Under_1LB,6,7,,R
,USPS,,Delete,,USPS_Under_1LB,6,8,,R
,USPS,,Delete,,USPS_Under_1LB,6,9,,R
,USPS,,Delete,,USPS_Under_1LB,6,10,,R
,USPS,,Delete,,USPS_Under_1LB,6,11,,R
,USPS,,Delete,,USPS_Under_1LB,6,12,,R
,USPS,,Delete,,USPS_Under_1LB,6,13,,R
,USPS,,Delete,,USPS_Under_1LB,6,M,,R
,USPS,,Delete,,USPS_Under_1LB,7,1,,R
,USPS,,Delete,,USPS_Under_1LB,7,2,,R
,USPS,,Delete,,USPS_Under_1LB,7,3,,R
,USPS,,Delete,,USPS_Under_1LB,7,4,,R
,USPS,,Delete,,USPS_Under_1LB,7,5,,R
,USPS,,Delete,,USPS_Under_1LB,7,6,,R
,USPS,,Delete,,USPS_Under_1LB,7,7,,R
,USPS,,Delete,,USPS_Under_1LB,7,8,,R
,USPS,,Delete,,USPS_Under_1LB,7,9,,R
,USPS,,Delete,,USPS_Under_1LB,7,10,,R
,USPS,,Delete,,USPS_Under_1LB,7,11,,R
,USPS,,Delete,,USPS_Under_1LB,7,12,,R
,USPS,,Delete,,USPS_Under_1LB,7,13,,R
,USPS,,Delete,,USPS_Under_1LB,7,M,,R
,USPS,,Delete,,USPS_Under_1LB,8,1,,R
,USPS,,Delete,,USPS_Under_1LB,8,2,,R
,USPS,,Delete,,USPS_Under_1LB,8,3,,R
,USPS,,Delete,,USPS_Under_1LB,8,4,,R
,USPS,,Delete,,USPS_Under_1LB,8,5,,R
,USPS,,Delete,,USPS_Under_1LB,8,6,,R
,USPS,,Delete,,USPS_Under_1LB,8,7,,R
,USPS,,Delete,,USPS_Under_1LB,8,8,,R
,USPS,,Delete,,USPS_Under_1LB,8,9,,R
,USPS,,Delete,,USPS_Under_1LB,8,10,,R
,USPS,,Delete,,USPS_Under_1LB,8,11,,R
,USPS,,Delete,,USPS_Under_1LB,8,12,,R
,USPS,,Delete,,USPS_Under_1LB,8,13,,R
,USPS,,Delete,,USPS_Under_1LB,8,M,,R
,USPS,,Delete,,USPS_Under_1LB,9,1,,R
,USPS,,Delete,,USPS_Under_1LB,9,2,,R
,USPS,,Delete,,USPS_Under_1LB,9,3,,R
,USPS,,Delete,,USPS_Under_1LB,9,4,,R
,USPS,,Delete,,USPS_Under_1LB,9,5,,R
,USPS,,Delete,,USPS_Under_1LB,9,6,,R
,USPS,,Delete,,USPS_Under_1LB,9,7,,R
,USPS,,Delete,,USPS_Under_1LB,9,8,,R
,USPS,,Delete,,USPS_Under_1LB,9,9,,R
,USPS,,Delete,,USPS_Under_1LB,9,10,,R
,USPS,,Delete,,USPS_Under_1LB,9,11,,R
,USPS,,Delete,,USPS_Under_1LB,9,12,,R
,USPS,,Delete,,USPS_Under_1LB,9,13,,R
,USPS,,Delete,,USPS_Under_1LB,9,M,,R
,USPS,,Delete,,USPS_Under_1LB,10,1,,R
,USPS,,Delete,,USPS_Under_1LB,10,2,,R
,USPS,,Delete,,USPS_Under_1LB,10,3,,R
,USPS,,Delete,,USPS_Under_1LB,10,4,,R
,USPS,,Delete,,USPS_Under_1LB,10,5,,R
,USPS,,Delete,,USPS_Under_1LB,10,6,,R
,USPS,,Delete,,USPS_Under_1LB,10,7,,R
,USPS,,Delete,,USPS_Under_1LB,10,8,,R
,USPS,,Delete,,USPS_Under_1LB,10,9,,R
,USPS,,Delete,,USPS_Under_1LB,10,10,,R
,USPS,,Delete,,USPS_Under_1LB,10,11,,R
,USPS,,Delete,,USPS_Under_1LB,10,12,,R
,USPS,,Delete,,USPS_Under_1LB,10,13,,R
,USPS,,Delete,,USPS_Under_1LB,10,M,,R
,USPS,,Delete,,USPS_Under_1LB,11,1,,R
,USPS,,Delete,,USPS_Under_1LB,11,2,,R
,USPS,,Delete,,USPS_Under_1LB,11,3,,R
,USPS,,Delete,,USPS_Under_1LB,11,4,,R
,USPS,,Delete,,USPS_Under_1LB,11,5,,R
,USPS,,Delete,,USPS_Under_1LB,11,6,,R
,USPS,,Delete,,USPS_Under_1LB,11,7,,R
,USPS,,Delete,,USPS_Under_1LB,11,8,,R
,USPS,,Delete,,USPS_Under_1LB,11,9,,R
,USPS,,Delete,,USPS_Under_1LB,11,10,,R
,USPS,,Delete,,USPS_Under_1LB,11,11,,R
,USPS,,Delete,,USPS_Under_1LB,11,12,,R
,USPS,,Delete,,USPS_Under_1LB,11,13,,R
,USPS,,Delete,,USPS_Under_1LB,11,M,,R
,USPS,,Delete,,USPS_Under_1LB,12,1,,R
,USPS,,Delete,,USPS_Under_1LB,12,2,,R
,USPS,,Delete,,USPS_Under_1LB,12,3,,R
,USPS,,Delete,,USPS_Under_1LB,12,4,,R
,USPS,,Delete,,USPS_Under_1LB,12,5,,R
,USPS,,Delete,,USPS_Under_1LB,12,6,,R
,USPS,,Delete,,USPS_Under_1LB,12,7,,R
,USPS,,Delete,,USPS_Under_1LB,12,8,,R
,USPS,,Delete,,USPS_Under_1LB,12,9,,R
,USPS,,Delete,,USPS_Under_1LB,12,10,,R
,USPS,,Delete,,USPS_Under_1LB,12,11,,R
,USPS,,Delete,,USPS_Under_1LB,12,12,,R
,USPS,,Delete,,USPS_Under_1LB,12,13,,R
,USPS,,Delete,,USPS_Under_1LB,12,M,,R
,USPS,,Delete,,USPS_Under_1LB,13,1,,R
,USPS,,Delete,,USPS_Under_1LB,13,2,,R
,USPS,,Delete,,USPS_Under_1LB,13,3,,R
,USPS,,Delete,,USPS_Under_1LB,13,4,,R
,USPS,,Delete,,USPS_Under_1LB,13,5,,R
,USPS,,Delete,,USPS_Under_1LB,13,6,,R
,USPS,,Delete,,USPS_Under_1LB,13,7,,R
,USPS,,Delete,,USPS_Under_1LB,13,8,,R
,USPS,,Delete,,USPS_Under_1LB,13,9,,R
,USPS,,Delete,,USPS_Under_1LB,13,10,,R
,USPS,,Delete,,USPS_Under_1LB,13,11,,R
,USPS,,Delete,,USPS_Under_1LB,13,12,,R
,USPS,,Delete,,USPS_Under_1LB,13,13,,R
,USPS,,Delete,,USPS_Under_1LB,13,M,,R
,USPS,,Delete,,USPS_Under_1LB,14,1,,R
,USPS,,Delete,,USPS_Under_1LB,14,2,,R
,USPS,,Delete,,USPS_Under_1LB,14,3,,R
,USPS,,Delete,,USPS_Under_1LB,14,4,,R
,USPS,,Delete,,USPS_Under_1LB,14,5,,R
,USPS,,Delete,,USPS_Under_1LB,14,6,,R
,USPS,,Delete,,USPS_Under_1LB,14,7,,R
,USPS,,Delete,,USPS_Under_1LB,14,8,,R
,USPS,,Delete,,USPS_Under_1LB,14,9,,R
,USPS,,Delete,,USPS_Under_1LB,14,10,,R
,USPS,,Delete,,USPS_Under_1LB,14,11,,R
