Custom Setup ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60
Customer,Piccard Pet Supplies,,,Avg Weekly Volume,,,,,,,Product Mapping for Forge,,,,,,Rates,,,,,,,,,,,Best Rate using lowest Cost,,,,,,,,,,,,Forge to Forge Price Transfer,,,,,,,,,,,,,,,,,,,,
# of Darwin Accounts,,,,Priority,EXP Plus,Expedited,Ground,,,,Priority,EXP Plus,Expedited,Ground,,UID,Call type,Shipper Code,Weight ,Zone,FMD,Costs,Base,Mapping Rate,Active Rates,Carrier Status,,Call Type,Carrier,Weight ,Zone,Mapping ,Active,Volume,Active Costs,USPS,Tech Fee,UID,,Effective Date,Customer ID,Shipper,Location,Label Type,Product,Weight,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,M
,,,,,,,,,,,,,,,,GroundDHL-M384&7,Ground,DHL-M,384,7,-0.20239028213166144,61.37,51.04,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M400&7,Ground,DHL-M,400,7,-0.11355695317959458,63.739999999999995,57.24,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M1&8,Ground,DHL-M,1,8,0.08887614678899092,3.9724999999999997,4.36,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M2&8,Ground,DHL-M,2,8,0.08600917431192678,3.9849999999999994,4.36,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M3&8,Ground,DHL-M,3,8,0.08543577981651396,3.9874999999999994,4.36,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M4&8,Ground,DHL-M,4,8,0.08486238532110113,3.9899999999999993,4.36,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M5&8,Ground,DHL-M,5,8,0.08493589743589725,4.282500000000001,4.68,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M6&8,Ground,DHL-M,6,8,0.08440170940170932,4.285,4.68,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M7&8,Ground,DHL-M,7,8,0.08386752136752118,4.2875000000000005,4.68,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M8&8,Ground,DHL-M,8,8,0.05982905982905984,4.3999999999999995,4.68,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M9&8,Ground,DHL-M,9,8,0.0920818505338078,5.1025,5.62,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M10&8,Ground,DHL-M,10,8,0.08985765124555156,5.115,5.62,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M11&8,Ground,DHL-M,11,8,0.08941281138790047,5.1175,5.62,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M12&8,Ground,DHL-M,12,8,0.08896797153024916,5.12,5.62,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M13&8,Ground,DHL-M,13,8,0.09615384615384626,6.4624999999999995,7.15,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M14&8,Ground,DHL-M,14,8,0.09580419580419586,6.465,7.15,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M15&8,Ground,DHL-M,15,8,0.09545454545454557,6.467499999999999,7.15,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M15.99&8,Ground,DHL-M,15.99,8,0.1230804195804196,6.2699750000000005,7.15,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M16&8,Ground,DHL-M,16,8,0.2962962962962963,6.2700000000000005,8.91,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M32&8,Ground,DHL-M,32,8,0.05854126679462579,9.809999999999999,10.42,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M48&8,Ground,DHL-M,48,8,-0.013266998341625147,12.219999999999999,12.06,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M64&8,Ground,DHL-M,64,8,-0.09802431610942253,14.45,13.16,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M80&8,Ground,DHL-M,80,8,-0.1857344632768363,16.790000000000003,14.16,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M96&8,Ground,DHL-M,96,8,-0.22525380710659904,19.310000000000002,15.76,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M112&8,Ground,DHL-M,112,8,-0.22903770399549828,21.840000000000003,17.77,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M128&8,Ground,DHL-M,128,8,-0.24169647419519702,24.300000000000004,19.57,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M144&8,Ground,DHL-M,144,8,-0.24801123069723907,26.67,21.37,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M160&8,Ground,DHL-M,160,8,-0.25539257981018126,29.1,23.18,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M176&8,Ground,DHL-M,176,8,-0.2622950819672132,31.570000000000004,25.01,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M192&8,Ground,DHL-M,192,8,-0.26761088333954497,34.00999999999999,26.83,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M208&8,Ground,DHL-M,208,8,-0.2721872816212436,36.41,28.62,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M224&8,Ground,DHL-M,224,8,-0.2762249260111804,38.809999999999995,30.41,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M240&8,Ground,DHL-M,240,8,-0.2780185758513931,41.279999999999994,32.3,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M256&8,Ground,DHL-M,256,8,-0.28003507746273004,43.79,34.21,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M272&8,Ground,DHL-M,272,8,-0.2789284727975696,46.309999999999995,36.21,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M288&8,Ground,DHL-M,288,8,-0.2827513783145179,48.85999999999999,38.09,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M304&8,Ground,DHL-M,304,8,-0.2828585707146425,51.339999999999996,40.02,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M320&8,Ground,DHL-M,320,8,-0.28605596747189654,53.769999999999996,41.81,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M336&8,Ground,DHL-M,336,8,-0.28880700138185156,55.96,43.42,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M352&8,Ground,DHL-M,352,8,-0.29259668508287273,58.489999999999995,45.25,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M368&8,Ground,DHL-M,368,8,-0.2553542009884677,60.959999999999994,48.56,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M384&8,Ground,DHL-M,384,8,-0.10587824873539153,63.4,57.33,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundDHL-M400&8,Ground,DHL-M,400,8,-0.013692307692307892,65.89000000000001,65,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS1&1,Ground,NGS,1,1,0.2636939313984169,2.7906,3.79,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS2&1,Ground,NGS,2,1,0.19029023746701845,3.0688,3.79,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS3&1,Ground,NGS,3,1,0.18746701846965708,3.0795,3.79,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS4&1,Ground,NGS,4,1,0.1846437994722956,3.0902,3.79,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS5&1,Ground,NGS,5,1,0.22532066508313542,3.2614,4.21,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS6&1,Ground,NGS,6,1,0.22023752969121146,3.2828,4.21,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS7&1,Ground,NGS,7,1,0.21769596199524943,3.2935,4.21,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS8&1,Ground,NGS,8,1,0.21261282660332548,3.3148999999999997,4.21,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS9&1,Ground,NGS,9,1,0.27098562628336753,3.5503,4.87,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS10&1,Ground,NGS,10,1,0.26878850102669405,3.561,4.87,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS11&1,Ground,NGS,11,1,0.26659137577002057,3.5717,4.87,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS12&1,Ground,NGS,12,1,0.2621971252566735,3.5931,4.87,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS13&1,Ground,NGS,13,1,0.3725607779578607,3.8712999999999997,6.17,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS14&1,Ground,NGS,14,1,0.3708265802269044,3.882,6.17,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS15&1,Ground,NGS,15,1,0.3690923824959481,3.8927,6.17,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS15.99&1,Ground,NGS,15.99,1,0.3621555915721232,3.9354999999999998,6.17,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS16&1,Ground,NGS,16,1,0.1433674963396777,5.850800000000001,6.83,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS32&1,Ground,NGS,32,1,0.16267683772538133,6.037100000000001,7.21,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS48&1,Ground,NGS,48,1,0.1830423280423279,6.176200000000001,7.56,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS64&1,Ground,NGS,64,1,0.14480153649167726,6.6791,7.81,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS80&1,Ground,NGS,80,1,0.11451814768460578,7.075,7.99,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS96&1,Ground,NGS,96,1,0.09394484412470017,7.556500000000001,8.34,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS112&1,Ground,NGS,112,1,0.11573157315731564,8.038,9.09,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS128&1,Ground,NGS,128,1,0.12178423236514535,8.466,9.64,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS144&1,Ground,NGS,144,1,0.13283185840707956,8.8191,10.17,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS160&1,Ground,NGS,160,1,0.16689944134078216,8.9475,10.74,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS176&1,Ground,NGS,176,1,0.1916046099290779,9.1187,11.28,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS192&1,Ground,NGS,192,1,0.21471682163989858,9.2899,11.83,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS208&1,Ground,NGS,208,1,0.23639225181598067,9.4611,12.39,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS224&1,Ground,NGS,224,1,0.2533874709976798,9.6537,12.93,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS240&1,Ground,NGS,240,1,0.2738716814159293,9.8463,13.56,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS256&1,Ground,NGS,256,1,0.2814848698099931,10.210099999999999,14.21,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS272&1,Ground,NGS,272,1,0.288901540522438,10.6167,14.93,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS288&1,Ground,NGS,288,1,0.29843830334190236,10.9163,15.56,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS304&1,Ground,NGS,304,1,0.30234750462107207,11.3229,16.23,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS320&1,Ground,NGS,320,1,0.3060846245530394,11.643899999999999,16.78,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS336&1,Ground,NGS,336,1,0.17491841491841498,14.158399999999999,17.16,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS352&1,Ground,NGS,352,1,0.18589729119638831,14.425899999999999,17.72,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS368&1,Ground,NGS,368,1,0.1981061850027367,14.6506,18.27,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS384&1,Ground,NGS,384,1,0.23833589349718387,14.8753,19.53,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS400&1,Ground,NGS,400,1,0.28283886255924173,15.1321,21.1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS1&3,Ground,NGS,1,3,0.2742746113989637,2.8013,3.86,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS2&3,Ground,NGS,2,3,0.20220207253886013,3.0795,3.86,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS3&3,Ground,NGS,3,3,0.1994300518134715,3.0902,3.86,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS4&3,Ground,NGS,4,3,0.19665803108808277,3.1009,3.86,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS5&3,Ground,NGS,5,3,0.2333642691415312,3.3042000000000002,4.31,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS6&3,Ground,NGS,6,3,0.23088167053364272,3.3148999999999997,4.31,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS7&3,Ground,NGS,7,3,0.22839907192575393,3.3256,4.31,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS8&3,Ground,NGS,8,3,0.2209512761020881,3.3577,4.31,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS9&3,Ground,NGS,9,3,0.27924000000000004,3.6037999999999997,5,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS10&3,Ground,NGS,10,3,0.2771,3.6145,5,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS11&3,Ground,NGS,11,3,0.27068000000000003,3.6466,5,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS12&3,Ground,NGS,12,3,0.26425999999999994,3.6787,5,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS13&3,Ground,NGS,13,3,0.3765876777251185,3.9462,6.33,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS14&3,Ground,NGS,14,3,0.3732069510268562,3.9676,6.33,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS15&3,Ground,NGS,15,3,0.3715165876777251,3.9783,6.33,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS15.99&3,Ground,NGS,15.99,3,0.36306477093206946,4.0318000000000005,6.33,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS16&3,Ground,NGS,16,3,0.16297567954220293,5.850800000000001,6.99,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS32&3,Ground,NGS,32,3,0.19932360742705568,6.037100000000001,7.54,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS48&3,Ground,NGS,48,3,0.23655637254901962,6.2297,8.16,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS64&3,Ground,NGS,64,3,0.2147313084112149,6.721900000000001,8.56,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS80&3,Ground,NGS,80,3,0.1954288939051917,7.128500000000001,8.86,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS96&3,Ground,NGS,96,3,0.20171874999999995,7.6635,9.6,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS112&3,Ground,NGS,112,3,0.22734285714285718,8.1129,10.5,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS128&3,Ground,NGS,128,3,0.23401069518716577,8.5944,11.22,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS144&3,Ground,NGS,144,3,0.25053736356003364,8.9261,11.91,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS160&3,Ground,NGS,160,3,0.2847946287519748,9.054499999999999,12.66,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS176&3,Ground,NGS,176,3,0.30785179640718563,9.2471,13.36,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS192&3,Ground,NGS,192,3,0.33080198722498233,9.428999999999998,14.09,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS208&3,Ground,NGS,208,3,0.3530696416497634,9.5681,14.79,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS224&3,Ground,NGS,224,3,0.37056165267914787,9.75,15.49,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS240&3,Ground,NGS,240,3,0.387398773006135,9.9854,16.3,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS256&3,Ground,NGS,256,3,0.3957627118644068,10.3385,17.11,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS272&3,Ground,NGS,272,3,0.40172048997772836,10.745099999999999,17.96,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS288&3,Ground,NGS,288,3,0.4084115138592751,11.0982,18.76,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS304&3,Ground,NGS,304,3,0.4141122448979593,11.4834,19.6,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS320&3,Ground,NGS,320,3,0.4179753694581282,11.8151,20.3,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS336&3,Ground,NGS,336,3,0.31400573613766736,14.351,20.92,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS352&3,Ground,NGS,352,3,0.3242863741339491,14.6292,21.65,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS368&3,Ground,NGS,368,3,0.33384236453201965,14.8753,22.33,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS384&3,Ground,NGS,384,3,0.3444675324675326,15.1428,23.1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS400&3,Ground,NGS,400,3,0.4004096761607491,15.3675,25.63,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS1&4,Ground,NGS,1,4,0.28989898989898977,2.8120000000000003,3.96,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS2&4,Ground,NGS,2,4,0.20883838383838382,3.133,3.96,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS3&4,Ground,NGS,3,4,0.20613636363636367,3.1437,3.96,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS4&4,Ground,NGS,4,4,0.2034343434343434,3.1544,3.96,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS5&4,Ground,NGS,5,4,0.2236301369863013,3.4005,4.38,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS6&4,Ground,NGS,6,4,0.22118721461187207,3.4112,4.38,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,GroundNGS7&4,Ground,NGS,7,4,0.21630136986301363,3.4326000000000003,4.38,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
