UID for Upload Lookup,Effective Date,Customer ID,Shipper,Location,Label Type,Product,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,M
NGSXparcel_EXPNGS_Parcel_Select_Lightweight8,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select_Lightweight,8,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select_Lightweight9,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select_Lightweight,9,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select_Lightweight10,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select_Lightweight,10,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select_Lightweight11,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select_Lightweight,11,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select_Lightweight12,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select_Lightweight,12,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select_Lightweight13,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select_Lightweight,13,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select_Lightweight14,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select_Lightweight,14,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select_Lightweight15,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select_Lightweight,15,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select_Lightweight16,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select_Lightweight,16,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select16,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,16,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select32,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,32,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select48,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,48,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select64,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,64,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select80,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,80,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select96,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,96,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select112,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,112,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select128,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,128,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select144,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,144,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select160,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,160,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select176,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,176,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select192,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,192,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select208,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,208,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select224,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,224,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select240,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,240,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select256,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,256,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select272,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,272,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select288,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,288,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select304,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,304,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select320,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,320,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select336,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,336,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select352,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,352,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select368,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,368,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select384,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,384,,,,,,,,,,,,,,
NGSXparcel_EXPNGS_Parcel_Select400,Delete,,NGS,,Xparcel_EXP,NGS_Parcel_Select,400,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL1,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,1,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL2,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,2,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL3,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,3,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL4,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,4,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL5,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,5,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL6,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,6,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL7,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,7,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL8,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,8,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL9,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,9,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL10,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,10,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL11,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,11,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL12,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,12,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL13,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,13,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL14,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,14,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL15,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,15,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL16,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL,16,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS16,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,16,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS32,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,32,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS48,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,48,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS64,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,64,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS80,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,80,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS96,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,96,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS112,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,112,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS128,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,128,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS144,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,144,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS160,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,160,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS176,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,176,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS192,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,192,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS208,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,208,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS224,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,224,,,,,,,,,,,,,,
OSMXparcel_EXPOSM_PARCEL_PLUS240,Delete,,OSM,,Xparcel_EXP,OSM_PARCEL_PLUS,240,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage1,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,1,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage2,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,2,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage3,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,3,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage4,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,4,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage5,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,5,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage6,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,6,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage7,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,7,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage8,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,8,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage9,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,9,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage10,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,10,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage11,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,11,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage12,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,12,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage13,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,13,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage14,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,14,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage15,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,15,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackage16,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,16,,,,,,,,,,,,,,
POXparcel_EXPPO_USPSFirstClassPackageUM,Delete,,PO,,Xparcel_EXP,PO_USPSFirstClassPackage,UM,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage1,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,1,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage2,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,2,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage3,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,3,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage4,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,4,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage5,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,5,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage6,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,6,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage7,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,7,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage8,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,8,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage9,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,9,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage10,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,10,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage11,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,11,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage12,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,12,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage13,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,13,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage14,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,14,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage15,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,15,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSFirstClassPackage16,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSFirstClassPackage,16,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage16,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,16,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage32,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,32,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage48,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,48,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage64,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,64,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage80,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,80,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage96,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,96,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage112,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,112,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage128,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,128,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage144,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,144,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage160,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,160,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage176,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,176,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage192,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,192,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage208,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,208,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage224,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,224,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage240,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,240,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage256,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,256,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage272,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,272,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage288,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,288,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage304,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,304,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage320,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,320,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage336,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,336,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage352,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,352,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage368,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,368,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage384,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,384,,,,,,,,,,,,,,
PTMTXparcel_EXPPTMT_USPSPriorityMailPackage400,Delete,,PTMT,,Xparcel_EXP,PTMT_USPSPriorityMailPackage,400,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb1,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,1,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb2,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,2,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb3,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,3,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb4,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,4,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb5,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,5,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb6,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,6,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb7,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,7,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb8,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,8,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb9,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,9,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb10,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,10,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb11,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,11,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb12,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,12,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb13,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,13,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb14,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,14,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb15,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,15,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Under1lb16,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Under1lb,16,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb16,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,16,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb32,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,32,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb48,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,48,,,,,,,,,,,,,,
